,timestamp_start,timestamp_end,qSQI_score,cSQI_score,sSQI_score,kSQI_score,pSQI_score,basSQI_score,annot_2,annot_3,record,consensus
1232,2020-12-18 13:41:04.000000000,2020-12-18 13:41:06.000000000,1.0,0.48,1.794,5.305,0.53,0.941,1,1,emg6+emg6- 77,1
1233,2020-12-18 13:41:06.000000000,2020-12-18 13:41:08.000000000,1.0,0.527,2.694,10.3,0.495,0.979,1,1,emg6+emg6- 77,1
1234,2020-12-18 13:41:08.000000000,2020-12-18 13:41:10.000000000,1.0,0.61,2.365,9.176,0.493,0.993,1,1,emg6+emg6- 77,1
1235,2020-12-18 13:41:10.000000000,2020-12-18 13:41:12.000000000,1.0,0.641,2.22,8.38,0.482,0.98,1,1,emg6+emg6- 77,1
1236,2020-12-18 13:41:12.000000000,2020-12-18 13:41:14.000000000,0.8,0.704,2.527,10.116,0.501,0.981,1,1,emg6+emg6- 77,1
1237,2020-12-18 13:41:14.000000000,2020-12-18 13:41:16.000000000,0.8,0.752,2.462,10.11,0.474,0.985,1,1,emg6+emg6- 77,1
1238,2020-12-18 13:41:16.000000000,2020-12-18 13:41:18.000000000,0.8,0.803,2.602,9.882,0.532,0.977,1,1,emg6+emg6- 77,1
1239,2020-12-18 13:41:18.000000000,2020-12-18 13:41:20.000000000,0.8,0.788,2.308,8.047,0.461,0.943,1,0,emg6+emg6- 77,0
1240,2020-12-18 13:41:20.000000000,2020-12-18 13:41:22.000000000,0.667,0.781,0.376,2.454,0.539,0.95,0,0,emg6+emg6- 77,0
1241,2020-12-18 13:41:22.000000000,2020-12-18 13:41:24.000000000,1.0,0.499,2.217,7.708,0.515,0.982,1,1,emg6+emg6- 77,1
1242,2020-12-18 13:41:24.000000000,2020-12-18 13:41:26.000000000,0.4,0.518,2.616,11.235,0.497,0.982,1,1,emg6+emg6- 77,1
1243,2020-12-18 13:41:26.000000000,2020-12-18 13:41:28.000000000,0.8,0.473,2.519,12.815,0.434,0.976,1,1,emg6+emg6- 77,1
1244,2020-12-18 13:41:28.000000000,2020-12-18 13:41:30.000000000,1.0,0.461,2.927,12.114,0.489,0.99,1,1,emg6+emg6- 77,1
1245,2020-12-18 13:41:30.000000000,2020-12-18 13:41:32.000000000,0.8,0.922,2.296,9.399,0.513,0.967,1,1,emg6+emg6- 77,1
1246,2020-12-18 13:41:32.000000000,2020-12-18 13:41:34.000000000,0.8,0.845,1.416,6.172,0.5,0.948,1,1,emg6+emg6- 77,1
1247,2020-12-18 13:41:34.000000000,2020-12-18 13:41:36.000000000,0.8,0.751,0.128,1.0,0.461,0.986,0,0,emg6+emg6- 77,0
1248,2020-12-18 13:41:36.000000000,2020-12-18 13:41:38.000000000,0.8,0.751,2.306,8.507,0.53,0.989,1,1,emg6+emg6- 77,1
1249,2020-12-18 13:41:38.000000000,2020-12-18 13:41:40.000000000,0.8,0.706,2.531,9.22,0.423,0.975,1,1,emg6+emg6- 77,1
1250,2020-12-18 13:41:40.000000000,2020-12-18 13:41:42.000000000,0.8,0.698,2.39,8.993,0.479,0.977,1,1,emg6+emg6- 77,1
1251,2020-12-18 13:41:42.000000000,2020-12-18 13:41:44.000000000,0.4,0.75,-0.269,3.158,0.511,0.951,0,0,emg6+emg6- 77,0
1252,2020-12-18 13:41:44.000000000,2020-12-18 13:41:46.000000000,0.667,0.879,2.386,8.987,0.468,0.972,1,1,emg6+emg6- 77,1
1253,2020-12-18 13:41:46.000000000,2020-12-18 13:41:48.000000000,0.8,0.466,2.218,6.903,0.427,0.954,1,1,emg6+emg6- 77,1
1254,2020-12-18 13:41:48.000000000,2020-12-18 13:41:50.000000000,0.667,0.496,1.918,6.376,0.489,0.962,1,1,emg6+emg6- 77,1
1255,2020-12-18 13:41:50.000000000,2020-12-18 13:41:52.000000000,0.667,0.513,1.898,6.713,0.49,0.988,1,1,emg6+emg6- 77,1
1256,2020-12-18 13:41:52.000000000,2020-12-18 13:41:54.000000000,0.667,0.522,2.415,9.404,0.481,0.98,1,1,emg6+emg6- 77,1
1257,2020-12-18 13:41:54.000000000,2020-12-18 13:41:56.000000000,1.0,0.646,1.418,5.133,0.486,0.944,1,1,emg6+emg6- 77,1
1258,2020-12-18 13:41:56.000000000,2020-12-18 13:41:58.000000000,0.8,0.8,1.377,4.346,0.518,0.91,1,1,emg6+emg6- 77,1
1259,2020-12-18 13:41:58.000000000,2020-12-18 13:42:00.000000000,0.8,0.728,1.255,2.632,0.513,0.921,1,0,emg6+emg6- 77,0
1260,2020-12-18 13:42:00.000000000,2020-12-18 13:42:02.000000000,1.0,0.644,2.532,9.386,0.481,0.962,1,1,emg6+emg6- 77,1
1261,2020-12-18 13:42:02.000000000,2020-12-18 13:42:04.000000000,0.667,0.547,1.871,6.556,0.515,0.955,1,1,emg6+emg6- 77,1
1262,2020-12-18 13:42:04.000000000,2020-12-18 13:42:06.000000000,0.333,0.554,1.692,7.359,0.483,0.956,0,0,emg6+emg6- 77,0
1263,2020-12-18 13:42:06.000000000,2020-12-18 13:42:08.000000000,1.0,0.602,1.305,4.67,0.484,0.925,1,1,emg6+emg6- 77,1
1264,2020-12-18 13:42:08.000000000,2020-12-18 13:42:10.000000000,1.0,0.654,2.311,9.23,0.478,0.963,1,1,emg6+emg6- 77,1
1265,2020-12-18 13:42:10.000000000,2020-12-18 13:42:12.000000000,1.0,0.653,2.822,10.689,0.519,0.987,1,1,emg6+emg6- 77,1
1266,2020-12-18 13:42:12.000000000,2020-12-18 13:42:14.000000000,1.0,0.683,2.55,10.493,0.484,0.974,1,1,emg6+emg6- 77,1
1267,2020-12-18 13:42:14.000000000,2020-12-18 13:42:16.000000000,0.8,0.751,2.468,9.342,0.499,0.971,1,1,emg6+emg6- 77,1
1268,2020-12-18 13:42:16.000000000,2020-12-18 13:42:18.000000000,0.8,0.801,2.507,9.932,0.455,0.987,1,1,emg6+emg6- 77,1
1269,2020-12-18 13:42:18.000000000,2020-12-18 13:42:20.000000000,0.8,0.788,2.311,9.075,0.432,0.966,1,1,emg6+emg6- 77,1
1270,2020-12-18 13:42:20.000000000,2020-12-18 13:42:22.000000000,0.8,0.765,1.711,5.356,0.471,0.944,1,1,emg6+emg6- 77,1
1271,2020-12-18 13:42:22.000000000,2020-12-18 13:42:24.000000000,1.0,0.69,1.614,5.29,0.479,0.951,1,1,emg6+emg6- 77,1
1272,2020-12-18 13:42:24.000000000,2020-12-18 13:42:26.000000000,1.0,0.601,2.275,8.579,0.448,0.985,1,1,emg6+emg6- 77,1
1273,2020-12-18 13:42:26.000000000,2020-12-18 13:42:28.000000000,0.667,0.611,2.341,9.203,0.431,0.97,1,1,emg6+emg6- 77,1
1274,2020-12-18 13:42:28.000000000,2020-12-18 13:42:30.000000000,0.667,0.621,2.261,8.618,0.426,0.969,1,1,emg6+emg6- 77,1
1275,2020-12-18 13:42:30.000000000,2020-12-18 13:42:32.000000000,1.0,0.618,2.545,10.497,0.529,0.973,1,1,emg6+emg6- 77,1
1276,2020-12-18 13:42:32.000000000,2020-12-18 13:42:34.000000000,1.0,0.648,2.389,8.565,0.451,0.977,1,1,emg6+emg6- 77,1
1277,2020-12-18 13:42:34.000000000,2020-12-18 13:42:36.000000000,1.0,0.67,1.951,6.407,0.567,0.976,1,0,emg6+emg6- 77,0
1278,2020-12-18 13:42:36.000000000,2020-12-18 13:42:38.000000000,0.8,0.701,1.561,5.336,0.504,0.948,1,1,emg6+emg6- 77,1
1279,2020-12-18 13:42:38.000000000,2020-12-18 13:42:40.000000000,0.8,0.838,2.592,9.775,0.467,0.964,1,1,emg6+emg6- 77,1
1280,2020-12-18 13:42:40.000000000,2020-12-18 13:42:42.000000000,0.857,0.823,2.161,7.027,0.505,0.985,1,1,emg6+emg6- 77,1
1281,2020-12-18 13:42:42.000000000,2020-12-18 13:42:44.000000000,1.0,0.5,2.651,10.18,0.544,0.945,1,1,emg6+emg6- 77,1
1282,2020-12-18 13:42:44.000000000,2020-12-18 13:42:46.000000000,0.0,0.097,0.228,6.188,0.665,0.957,0,0,emg6+emg6- 77,0
1283,2020-12-18 13:42:46.000000000,2020-12-18 13:42:48.000000000,0.333,0.532,-0.036,2.915,0.64,0.912,0,0,emg6+emg6- 77,0
1284,2020-12-18 13:42:48.000000000,2020-12-18 13:42:50.000000000,0.857,0.777,0.764,1.771,0.504,0.948,1,0,emg6+emg6- 77,0
1285,2020-12-18 13:42:50.000000000,2020-12-18 13:42:52.000000000,0.667,0.602,0.324,1.998,0.609,0.963,0,0,emg6+emg6- 77,0
1286,2020-12-18 13:42:52.000000000,2020-12-18 13:42:54.000000000,0.286,0.552,0.451,0.248,0.557,0.826,0,0,emg6+emg6- 77,0
1287,2020-12-18 13:42:54.000000000,2020-12-18 13:42:56.000000000,0.0,0.69,-1.041,1.554,0.512,0.93,0,0,emg6+emg6- 77,0
1288,2020-12-18 13:42:56.000000000,2020-12-18 13:42:58.000000000,0.667,0.53,0.104,1.098,0.601,0.928,0,0,emg6+emg6- 77,0
1289,2020-12-18 13:42:58.000000000,2020-12-18 13:43:00.000000000,0.0,0.0,1.667,2.742,0.601,0.916,0,0,emg6+emg6- 77,0
1290,2020-12-18 13:43:00.000000000,2020-12-18 13:43:02.000000000,0.0,0.537,0.506,2.885,0.516,0.957,0,0,emg6+emg6- 77,0
1291,2020-12-18 13:43:02.000000000,2020-12-18 13:43:04.000000000,0.4,0.281,1.339,2.552,0.585,0.921,0,0,emg6+emg6- 77,0
1292,2020-12-18 13:43:04.000000000,2020-12-18 13:43:06.000000000,1.0,0.615,2.9,10.089,0.618,0.949,1,0,emg6+emg6- 77,0
1293,2020-12-18 13:43:06.000000000,2020-12-18 13:43:08.000000000,0.0,0.0,3.507,13.773,0.513,0.933,0,0,emg6+emg6- 77,0
1294,2020-12-18 13:43:08.000000000,2020-12-18 13:43:10.000000000,0.667,0.94,0.322,5.536,0.46,0.947,0,1,emg6+emg6- 77,0
1295,2020-12-18 13:43:10.000000000,2020-12-18 13:43:12.000000000,0.889,0.763,1.582,3.743,0.531,0.916,0,0,emg6+emg6- 77,0
1296,2020-12-18 13:43:12.000000000,2020-12-18 13:43:14.000000000,1.0,0.533,1.022,3.355,0.478,0.897,1,1,emg6+emg6- 77,1
1297,2020-12-18 13:43:14.000000000,2020-12-18 13:43:16.000000000,0.667,0.578,2.198,8.957,0.485,0.945,1,1,emg6+emg6- 77,1
1298,2020-12-18 13:43:16.000000000,2020-12-18 13:43:18.000000000,1.0,0.531,1.15,4.187,0.481,0.922,1,1,emg6+emg6- 77,1
1299,2020-12-18 13:43:18.000000000,2020-12-18 13:43:20.000000000,0.667,0.581,1.209,4.094,0.49,0.926,1,1,emg6+emg6- 77,1
1300,2020-12-18 13:43:20.000000000,2020-12-18 13:43:22.000000000,0.667,0.606,2.964,12.294,0.512,0.962,1,1,emg6+emg6- 77,1
1301,2020-12-18 13:43:22.000000000,2020-12-18 13:43:24.000000000,1.0,0.564,2.811,14.586,0.453,0.993,1,1,emg6+emg6- 77,1
1302,2020-12-18 13:43:24.000000000,2020-12-18 13:43:26.000000000,0.8,0.45,1.991,7.883,0.513,0.978,1,1,emg6+emg6- 77,1
1303,2020-12-18 13:43:26.000000000,2020-12-18 13:43:28.000000000,1.0,0.499,1.93,6.209,0.488,0.926,1,1,emg6+emg6- 77,1
1304,2020-12-18 13:43:28.000000000,2020-12-18 13:43:30.000000000,0.667,0.551,1.913,8.024,0.502,0.937,1,1,emg6+emg6- 77,1
1305,2020-12-18 13:43:30.000000000,2020-12-18 13:43:32.000000000,0.667,0.515,0.406,0.077,0.426,0.872,1,1,emg6+emg6- 77,1
1306,2020-12-18 13:43:32.000000000,2020-12-18 13:43:34.000000000,1.0,0.504,1.17,3.163,0.515,0.947,1,1,emg6+emg6- 77,1
1307,2020-12-18 13:43:34.000000000,2020-12-18 13:43:36.000000000,0.667,0.623,3.331,14.607,0.5,0.979,1,1,emg6+emg6- 77,1
1308,2020-12-18 13:43:36.000000000,2020-12-18 13:43:38.000000000,0.5,0.61,3.084,16.319,0.504,0.953,1,1,emg6+emg6- 77,1
1309,2020-12-18 13:43:38.000000000,2020-12-18 13:43:40.000000000,1.0,0.437,0.748,2.288,0.512,0.907,1,1,emg6+emg6- 77,1
1310,2020-12-18 13:43:40.000000000,2020-12-18 13:43:42.000000000,1.0,0.479,2.597,9.244,0.475,0.984,1,1,emg6+emg6- 77,1
1311,2020-12-18 13:43:42.000000000,2020-12-18 13:43:44.000000000,0.8,0.895,2.953,14.231,0.453,0.979,1,1,emg6+emg6- 77,1
1312,2020-12-18 13:43:44.000000000,2020-12-18 13:43:46.000000000,0.8,0.877,1.441,2.487,0.486,0.922,1,0,emg6+emg6- 77,0
1313,2020-12-18 13:43:46.000000000,2020-12-18 13:43:48.000000000,0.8,0.702,0.344,0.004,0.499,0.919,0,0,emg6+emg6- 77,0
1314,2020-12-18 13:43:48.000000000,2020-12-18 13:43:50.000000000,1.0,0.68,0.668,-0.356,0.493,0.793,1,1,emg6+emg6- 77,1
1315,2020-12-18 13:43:50.000000000,2020-12-18 13:43:52.000000000,0.8,0.722,0.715,1.128,0.52,0.912,1,1,emg6+emg6- 77,1
1316,2020-12-18 13:43:52.000000000,2020-12-18 13:43:54.000000000,0.333,0.716,0.101,-0.44,0.551,0.929,1,0,emg6+emg6- 77,0
1317,2020-12-18 13:43:54.000000000,2020-12-18 13:43:56.000000000,0.8,0.741,-0.177,-1.76,0.521,0.693,0,0,emg6+emg6- 77,0
1318,2020-12-18 13:43:56.000000000,2020-12-18 13:43:58.000000000,1.0,0.697,0.712,-0.777,0.585,0.738,0,1,emg6+emg6- 77,0
1319,2020-12-18 13:43:58.000000000,2020-12-18 13:44:00.000000000,1.0,0.638,-0.36,-1.405,0.531,0.766,0,1,emg6+emg6- 77,0
1320,2020-12-18 13:44:00.000000000,2020-12-18 13:44:02.000000000,0.667,0.695,-0.161,-1.409,0.503,0.605,0,1,emg6+emg6- 77,0
1321,2020-12-18 13:44:02.000000000,2020-12-18 13:44:04.000000000,0.8,0.705,1.103,0.198,0.488,0.794,0,0,emg6+emg6- 77,0
1322,2020-12-18 13:44:04.000000000,2020-12-18 13:44:06.000000000,0.8,0.705,-0.827,1.227,0.509,0.871,1,0,emg6+emg6- 77,0
1323,2020-12-18 13:44:06.000000000,2020-12-18 13:44:08.000000000,0.8,0.766,1.0,3.392,0.489,0.957,1,1,emg6+emg6- 77,1
1324,2020-12-18 13:44:08.000000000,2020-12-18 13:44:10.000000000,0.8,0.802,0.897,2.334,0.51,0.915,1,1,emg6+emg6- 77,1
1325,2020-12-18 13:44:10.000000000,2020-12-18 13:44:12.000000000,0.667,0.859,1.173,1.068,0.514,0.931,1,1,emg6+emg6- 77,1
1326,2020-12-18 13:44:12.000000000,2020-12-18 13:44:14.000000000,0.4,0.505,0.275,1.454,0.589,0.943,0,0,emg6+emg6- 77,0
1327,2020-12-18 13:44:14.000000000,2020-12-18 13:44:16.000000000,0.571,0.54,1.188,2.524,0.43,0.868,0,0,emg6+emg6- 77,0
1328,2020-12-18 13:44:16.000000000,2020-12-18 13:44:18.000000000,0.571,0.9,0.478,-1.394,0.374,0.598,0,0,emg6+emg6- 77,0
1329,2020-12-18 13:44:18.000000000,2020-12-18 13:44:20.000000000,0.667,0.671,0.671,-0.871,0.518,0.786,0,0,emg6+emg6- 77,0
1330,2020-12-18 13:44:20.000000000,2020-12-18 13:44:22.000000000,1.0,0.574,0.141,-1.101,0.49,0.812,1,1,emg6+emg6- 77,1
1331,2020-12-18 13:44:22.000000000,2020-12-18 13:44:24.000000000,1.0,0.55,0.4,0.748,0.497,0.865,1,0,emg6+emg6- 77,0
1332,2020-12-18 13:44:24.000000000,2020-12-18 13:44:26.000000000,0.667,0.569,2.103,7.381,0.521,0.994,1,1,emg6+emg6- 77,1
1333,2020-12-18 13:44:26.000000000,2020-12-18 13:44:28.000000000,1.0,0.659,1.069,2.92,0.494,0.934,1,1,emg6+emg6- 77,1
1334,2020-12-18 13:44:28.000000000,2020-12-18 13:44:30.000000000,0.8,0.749,2.81,11.993,0.484,0.978,1,1,emg6+emg6- 77,1
1335,2020-12-18 13:44:30.000000000,2020-12-18 13:44:32.000000000,0.8,0.794,3.028,12.634,0.48,0.986,1,1,emg6+emg6- 77,1
1336,2020-12-18 13:44:32.000000000,2020-12-18 13:44:34.000000000,0.8,0.715,0.658,1.041,0.508,0.972,0,0,emg6+emg6- 77,0
1337,2020-12-18 13:44:34.000000000,2020-12-18 13:44:36.000000000,0.571,0.73,2.141,5.534,0.512,0.867,0,0,emg6+emg6- 77,0
1338,2020-12-18 13:44:36.000000000,2020-12-18 13:44:38.000000000,0.5,0.767,2.48,7.159,0.505,0.871,0,0,emg6+emg6- 77,0
1339,2020-12-18 13:44:38.000000000,2020-12-18 13:44:40.000000000,0.8,0.931,0.821,1.982,0.501,0.96,1,1,emg6+emg6- 77,1
1340,2020-12-18 13:44:40.000000000,2020-12-18 13:44:42.000000000,1.0,0.489,1.189,2.006,0.477,0.936,1,1,emg6+emg6- 77,1
1341,2020-12-18 13:44:42.000000000,2020-12-18 13:44:44.000000000,0.667,0.525,2.649,10.498,0.483,0.97,1,1,emg6+emg6- 77,1
1342,2020-12-18 13:44:44.000000000,2020-12-18 13:44:46.000000000,1.0,0.647,2.241,9.424,0.481,0.948,1,1,emg6+emg6- 77,1
1343,2020-12-18 13:44:46.000000000,2020-12-18 13:44:48.000000000,0.8,0.709,2.392,9.507,0.467,0.959,1,1,emg6+emg6- 77,1
1344,2020-12-18 13:44:48.000000000,2020-12-18 13:44:50.000000000,0.8,0.782,1.433,4.343,0.508,0.978,1,1,emg6+emg6- 77,1
1345,2020-12-18 13:44:50.000000000,2020-12-18 13:44:52.000000000,0.857,0.807,0.365,0.082,0.499,0.857,1,0,emg6+emg6- 77,0
1346,2020-12-18 13:44:52.000000000,2020-12-18 13:44:54.000000000,0.667,0.541,2.309,8.231,0.507,0.945,1,1,emg6+emg6- 77,1
1347,2020-12-18 13:44:54.000000000,2020-12-18 13:44:56.000000000,1.0,0.663,2.489,9.588,0.486,0.939,1,1,emg6+emg6- 77,1
1348,2020-12-18 13:44:56.000000000,2020-12-18 13:44:58.000000000,0.857,0.757,2.082,7.463,0.473,0.967,1,1,emg6+emg6- 77,1
1349,2020-12-18 13:44:58.000000000,2020-12-18 13:45:00.000000000,0.667,0.529,1.214,3.194,0.485,0.864,1,1,emg6+emg6- 77,1
1350,2020-12-18 13:45:00.000000000,2020-12-18 13:45:02.000000000,1.0,0.664,1.902,5.791,0.484,0.945,1,1,emg6+emg6- 77,1
1351,2020-12-18 13:45:02.000000000,2020-12-18 13:45:04.000000000,0.857,0.743,0.055,0.414,0.457,0.864,1,1,emg6+emg6- 77,1
1352,2020-12-18 13:45:04.000000000,2020-12-18 13:45:06.000000000,0.667,0.507,0.688,1.326,0.496,0.858,1,1,emg6+emg6- 77,1
1353,2020-12-18 13:45:06.000000000,2020-12-18 13:45:08.000000000,1.0,0.632,2.057,7.174,0.502,0.923,1,1,emg6+emg6- 77,1
1354,2020-12-18 13:45:08.000000000,2020-12-18 13:45:10.000000000,0.8,0.887,3.155,13.203,0.483,0.996,1,1,emg6+emg6- 77,1
1355,2020-12-18 13:45:10.000000000,2020-12-18 13:45:12.000000000,0.8,0.901,1.378,4.797,0.424,0.951,1,1,emg6+emg6- 77,1
1356,2020-12-18 13:45:12.000000000,2020-12-18 13:45:14.000000000,0.857,0.834,1.282,2.812,0.462,0.917,1,1,emg6+emg6- 77,1
1357,2020-12-18 13:45:14.000000000,2020-12-18 13:45:16.000000000,0.667,0.53,1.347,3.358,0.502,0.919,1,1,emg6+emg6- 77,1
1358,2020-12-18 13:45:16.000000000,2020-12-18 13:45:18.000000000,1.0,0.56,2.118,7.638,0.449,0.961,1,1,emg6+emg6- 77,1
1359,2020-12-18 13:45:18.000000000,2020-12-18 13:45:20.000000000,1.0,0.473,2.117,9.066,0.481,0.954,1,1,emg6+emg6- 77,1
1360,2020-12-18 13:45:20.000000000,2020-12-18 13:45:22.000000000,0.8,0.925,1.805,7.284,0.441,0.959,1,1,emg6+emg6- 77,1
1361,2020-12-18 13:45:22.000000000,2020-12-18 13:45:24.000000000,0.667,0.921,2.99,11.617,0.447,0.987,1,1,emg6+emg6- 77,1
1362,2020-12-18 13:45:24.000000000,2020-12-18 13:45:26.000000000,1.0,0.504,3.095,11.671,0.458,0.992,1,1,emg6+emg6- 77,1
1363,2020-12-18 13:45:26.000000000,2020-12-18 13:45:28.000000000,0.667,0.412,-0.104,-0.973,0.533,0.742,0,0,emg6+emg6- 77,0
1364,2020-12-18 13:45:28.000000000,2020-12-18 13:45:30.000000000,1.0,0.565,-0.244,0.173,0.501,0.829,1,0,emg6+emg6- 77,0
1365,2020-12-18 13:45:30.000000000,2020-12-18 13:45:32.000000000,0.8,0.724,1.561,4.261,0.469,0.922,1,1,emg6+emg6- 77,1
1366,2020-12-18 13:45:32.000000000,2020-12-18 13:45:34.000000000,0.8,0.913,3.097,13.383,0.491,0.971,1,1,emg6+emg6- 77,1
1367,2020-12-18 13:45:34.000000000,2020-12-18 13:45:36.000000000,0.8,0.816,2.15,7.34,0.465,0.98,1,1,emg6+emg6- 77,1
1368,2020-12-18 13:45:36.000000000,2020-12-18 13:45:38.000000000,0.8,0.751,2.159,10.005,0.481,0.948,1,1,emg6+emg6- 77,1
1369,2020-12-18 13:45:38.000000000,2020-12-18 13:45:40.000000000,0.8,0.847,2.47,9.498,0.468,0.988,1,1,emg6+emg6- 77,1
1370,2020-12-18 13:45:40.000000000,2020-12-18 13:45:42.000000000,0.8,0.825,2.016,7.346,0.513,0.943,1,1,emg6+emg6- 77,1
1371,2020-12-18 13:45:42.000000000,2020-12-18 13:45:44.000000000,0.8,0.785,2.809,11.103,0.502,0.996,1,1,emg6+emg6- 77,1
1372,2020-12-18 13:45:44.000000000,2020-12-18 13:45:46.000000000,0.8,0.725,2.271,8.135,0.475,0.956,1,1,emg6+emg6- 77,1
1373,2020-12-18 13:45:46.000000000,2020-12-18 13:45:48.000000000,1.0,0.647,0.907,2.776,0.503,0.941,1,1,emg6+emg6- 77,1
1374,2020-12-18 13:45:48.000000000,2020-12-18 13:45:50.000000000,0.8,0.694,0.73,0.853,0.479,0.913,1,1,emg6+emg6- 77,1
1375,2020-12-18 13:45:50.000000000,2020-12-18 13:45:52.000000000,0.857,0.793,2.3,7.965,0.463,0.93,1,1,emg6+emg6- 77,1
1376,2020-12-18 13:45:52.000000000,2020-12-18 13:45:54.000000000,0.0,0.467,0.257,-0.429,0.472,0.931,0,0,emg6+emg6- 77,0
1377,2020-12-18 13:45:54.000000000,2020-12-18 13:45:56.000000000,1.0,0.602,0.679,-0.377,0.588,0.863,0,0,emg6+emg6- 77,0
1378,2020-12-18 13:45:56.000000000,2020-12-18 13:45:58.000000000,0.667,0.671,1.171,1.833,0.581,0.909,0,0,emg6+emg6- 77,0
1379,2020-12-18 13:45:58.000000000,2020-12-18 13:46:00.000000000,0.8,0.692,1.291,3.879,0.523,0.941,1,1,emg6+emg6- 77,1
1380,2020-12-18 13:46:00.000000000,2020-12-18 13:46:02.000000000,0.286,0.737,1.332,3.63,0.624,0.883,0,0,emg6+emg6- 77,0
1381,2020-12-18 13:46:02.000000000,2020-12-18 13:46:04.000000000,0.8,0.917,1.627,5.682,0.457,0.913,1,0,emg6+emg6- 77,0
1382,2020-12-18 13:46:04.000000000,2020-12-18 13:46:06.000000000,0.8,0.925,2.252,8.035,0.474,0.989,1,1,emg6+emg6- 77,1
1383,2020-12-18 13:46:06.000000000,2020-12-18 13:46:08.000000000,0.8,0.915,2.352,10.278,0.477,0.971,1,1,emg6+emg6- 77,1
1384,2020-12-18 13:46:08.000000000,2020-12-18 13:46:10.000000000,1.0,0.497,2.119,6.164,0.462,0.963,1,1,emg6+emg6- 77,1
1385,2020-12-18 13:46:10.000000000,2020-12-18 13:46:12.000000000,0.667,0.528,0.84,1.444,0.444,0.815,1,0,emg6+emg6- 77,0
1386,2020-12-18 13:46:12.000000000,2020-12-18 13:46:14.000000000,0.667,0.511,1.089,2.625,0.473,0.885,1,1,emg6+emg6- 77,1
1387,2020-12-18 13:46:14.000000000,2020-12-18 13:46:16.000000000,1.0,0.534,0.728,-0.444,0.527,0.812,0,0,emg6+emg6- 77,0
1388,2020-12-18 13:46:16.000000000,2020-12-18 13:46:18.000000000,1.0,0.592,-0.124,0.185,0.521,0.874,1,1,emg6+emg6- 77,1
1389,2020-12-18 13:46:18.000000000,2020-12-18 13:46:20.000000000,1.0,0.664,2.443,10.696,0.494,0.976,1,1,emg6+emg6- 77,1
1390,2020-12-18 13:46:20.000000000,2020-12-18 13:46:22.000000000,0.8,0.814,3.038,12.655,0.486,0.975,1,1,emg6+emg6- 77,1
1391,2020-12-18 13:46:22.000000000,2020-12-18 13:46:24.000000000,0.667,0.884,1.67,5.155,0.49,0.962,1,1,emg6+emg6- 77,1
1392,2020-12-18 13:46:24.000000000,2020-12-18 13:46:26.000000000,0.667,0.504,1.89,7.175,0.48,0.961,1,1,emg6+emg6- 77,1
1393,2020-12-18 13:46:26.000000000,2020-12-18 13:46:28.000000000,1.0,0.596,2.496,9.224,0.502,0.945,1,1,emg6+emg6- 77,1
1394,2020-12-18 13:46:28.000000000,2020-12-18 13:46:30.000000000,0.8,0.826,3.201,13.029,0.487,0.983,1,1,emg6+emg6- 77,1
1395,2020-12-18 13:46:30.000000000,2020-12-18 13:46:32.000000000,0.8,0.735,1.883,6.075,0.47,0.985,1,1,emg6+emg6- 77,1
1396,2020-12-18 13:46:32.000000000,2020-12-18 13:46:34.000000000,1.0,0.677,0.598,-0.206,0.503,0.838,0,0,emg6+emg6- 77,0
1397,2020-12-18 13:46:34.000000000,2020-12-18 13:46:36.000000000,0.8,0.732,0.321,-0.582,0.518,0.794,0,0,emg6+emg6- 77,0
1398,2020-12-18 13:46:36.000000000,2020-12-18 13:46:38.000000000,0.667,0.879,2.223,7.184,0.453,0.954,1,1,emg6+emg6- 77,1
1399,2020-12-18 13:46:38.000000000,2020-12-18 13:46:40.000000000,0.8,0.495,3.469,17.219,0.487,0.965,1,1,emg6+emg6- 77,1
1400,2020-12-18 13:46:40.000000000,2020-12-18 13:46:42.000000000,0.8,0.905,2.148,7.38,0.463,0.978,1,1,emg6+emg6- 77,1
1401,2020-12-18 13:46:42.000000000,2020-12-18 13:46:44.000000000,0.667,0.893,0.238,-1.221,0.513,0.758,1,0,emg6+emg6- 77,0
1402,2020-12-18 13:46:44.000000000,2020-12-18 13:46:46.000000000,1.0,0.497,0.521,0.112,0.5,0.939,1,0,emg6+emg6- 77,0
1403,2020-12-18 13:46:46.000000000,2020-12-18 13:46:48.000000000,0.667,0.551,0.115,-0.418,0.516,0.808,1,0,emg6+emg6- 77,0
1404,2020-12-18 13:46:48.000000000,2020-12-18 13:46:50.000000000,0.667,0.609,2.239,7.664,0.476,0.945,1,1,emg6+emg6- 77,1
1405,2020-12-18 13:46:50.000000000,2020-12-18 13:46:52.000000000,0.8,0.76,1.339,2.924,0.522,0.918,1,1,emg6+emg6- 77,1
1406,2020-12-18 13:46:52.000000000,2020-12-18 13:46:54.000000000,0.857,0.801,2.343,8.187,0.5,0.96,1,1,emg6+emg6- 77,1
1407,2020-12-18 13:46:54.000000000,2020-12-18 13:46:56.000000000,0.857,0.518,0.507,-0.04,0.527,0.749,0,0,emg6+emg6- 77,0
1408,2020-12-18 13:46:56.000000000,2020-12-18 13:46:58.000000000,1.0,0.54,-0.434,-0.131,0.546,0.831,1,1,emg6+emg6- 77,1
1409,2020-12-18 13:46:58.000000000,2020-12-18 13:47:00.000000000,1.0,0.61,0.951,1.24,0.48,0.899,1,1,emg6+emg6- 77,1
